"scientific_name","family","taxonrank","gbif_rec"
"Pseudolmedia rigida subsp. rigida","Moraceae","SUBSPECIES","10"
"Dieffenbachia tonduzii Croat & Grayum","Araceae","SPECIES","10"
"Oxalis L.","Oxalidaceae","GENUS","10"
"Parkia velutina Benoist","Fabaceae","SPECIES","10"
"Chamaecrista nictitans (L.) Moench","Fabaceae","SPECIES","10"
"Graffenrieda cucullata (D.Don) L.O.Williams","Melastomataceae","SPECIES","10"
"Passiflora arbelaezii L.Uribe","Passifloraceae","SPECIES","10"
"Erythrina costaricensis Micheli","Fabaceae","SPECIES","10"
"Philodendron holtonianum Schott","Araceae","SPECIES","10"
"Monochaetum hartwegianum Naudin","Melastomataceae","SPECIES","10"
"Philodendron inaequilaterum Liebm.","Araceae","SPECIES","10"
"Anthurium debilis Croat & D.C.Bay","Araceae","SPECIES","10"
"Anthurium dorbayae Croat","Araceae","SPECIES","10"
"Palicourea cuatrecasasii Standl. ex Steyerm.","Rubiaceae","SPECIES","10"
"Tovomitopsis membranacea (Planch. & Triana) D' Arcy","Clusiaceae","SPECIES","10"
"Clerodendrum thomsoniae Balf.f.","Lamiaceae","SPECIES","10"
"Gossypium L.","Malvaceae","GENUS","10"
"Musa ornata Roxb.","Musaceae","SPECIES","10"
"Liabum asclepiadeum Sch.Bip.","Asteraceae","SPECIES","10"
"Miconia subnodosa Triana","Melastomataceae","SPECIES","10"
"Abarema barbouriana (Standl.) Barneby & J.W.Grimes","Fabaceae","SPECIES","10"
"Helicostylis Trécul","Moraceae","GENUS","10"
"Sematophyllum galipense (Müll.Hal.) Mitt.","Sematophyllaceae","SPECIES","10"
"Elaphoglossum cuspidatum (Willd.) T.Moore","Dryopteridaceae","SPECIES","10"
"Sematophyllum subsimplex (Hedw.) Mitt.","Sematophyllaceae","SPECIES","10"
"Aiphanes Willd.","Arecaceae","GENUS","10"
"Columnea gigantifolia L.P.Kvist & L.E.Skog","Gesneriaceae","SPECIES","10"
"Impatiens balsamina L.","Balsaminaceae","SPECIES","10"
"Monolena pilosiuscula L.Uribe","Melastomataceae","SPECIES","10"
"Senecio formosus Kunth","Asteraceae","SPECIES","10"
"Tonina fluviatilis Aubl.","Eriocaulaceae","SPECIES","10"
"Maripa panamensis Hemsl.","Convolvulaceae","SPECIES","10"
"Calyptrocarya poeppigiana Kunth","Cyperaceae","SPECIES","10"
"Musa cavendishii Lamb. ex Paxton","Musaceae","SPECIES","10"
"Columnea nematoloba L.P.Kvist & L.E.Skog","Gesneriaceae","SPECIES","10"
"Desmodium barbatum (L.) Benth.","Fabaceae","SPECIES","10"
"Tillandsia complanata Benth.","Bromeliaceae","SPECIES","10"
"Tillandsia bulbosa Hook.","Bromeliaceae","SPECIES","10"
"Dennstaedtia auriculata Navarr. & B.Øllg.","Dennstaedtiaceae","SPECIES","10"
"Protium veneralense Cuatrec.","Burseraceae","SPECIES","10"
"Marila podantha Cuatrec.","Calophyllaceae","SPECIES","10"
"Verbesina crassicaulis S.F.Blake","Asteraceae","SPECIES","10"
"Columnea strigosa Benth.","Gesneriaceae","SPECIES","10"
"Cedrela P.Browne","Meliaceae","GENUS","10"
"Sapium stylare Müll.Arg.","Euphorbiaceae","SPECIES","10"
"Senna spectabilis var. spectabilis","Fabaceae","VARIETY","10"
"Tibouchina mollis (Bonpl.) Cogn.","Melastomataceae","SPECIES","10"
"Guzmania kalbreyeri (Baker) L.B.Sm.","Bromeliaceae","SPECIES","10"
"Cecropia reticulata Cuatrec.","Urticaceae","SPECIES","10"
"Tibouchina ciliaris (Vent.) Cogn.","Melastomataceae","SPECIES","10"
"Serpocaulon adnatum (Kunze ex Klotzsch) A.R.Sm.","Polypodiaceae","SPECIES","10"
"Marila macrophylla Benth.","Calophyllaceae","SPECIES","10"
"Xylosma intermedia (Seem.) Triana & Planch.","Salicaceae","SPECIES","10"
"Heliconia samperiana W.J.Kress & Betancur","Heliconiaceae","SPECIES","10"
"Paullinia faginea (Triana & Planch.) Radlk.","Sapindaceae","SPECIES","10"
"Physalis L.","Solanaceae","GENUS","10"
"SH0938105.09FU","Primulaceae","UNRANKED","10"
"Calea L.","Asteraceae","GENUS","10"
"Heliconia mucilagina Abalo & G.Morales","Heliconiaceae","SPECIES","10"
"Condylidium iresinoides (Kunth) R.M.King & H.Rob.","Asteraceae","SPECIES","10"
"Amaranthus spinosus L.","Amaranthaceae","SPECIES","10"
"Aeschynomene L.","Fabaceae","GENUS","10"
"Congea tomentosa Roxb.","Lamiaceae","SPECIES","10"
"Palicourea mansoana (Müll.Arg.) Standl.","Rubiaceae","SPECIES","10"
"Pilea scandens Killip","Urticaceae","SPECIES","10"
"Gordonia Ellis","Theaceae","GENUS","10"
"Miconia centrodesma Naudin","Melastomataceae","SPECIES","10"
"Ryania speciosa Vahl","Salicaceae","SPECIES","10"
"Caladium lindenii var. sylvestre Grayum","Araceae","VARIETY","10"
"Rodriguezia lanceolata Ruiz & Pav.","Orchidaceae","SPECIES","10"
"Pinus patula Schiede ex Schltdl. & Cham.","Pinaceae","SPECIES","10"
"Piper augustum Rudge","Piperaceae","SPECIES","10"
"Siparuna lepidota (Kunth) A.DC.","Siparunaceae","SPECIES","10"
"Piper barbatum Kunth","Piperaceae","SPECIES","10"
"Jatropha integerrima Jacq.","Euphorbiaceae","SPECIES","10"
"Taxithelium planum (Brid.) Mitt.","Pylaisiadelphaceae","SPECIES","10"
"Tapirira guianensis Aubl.","Anacardiaceae","SPECIES","10"
"Astrocaryum standleyanum var. calimense Dugand","Arecaceae","VARIETY","10"
"Galium hypocarpium subsp. hypocarpium","Rubiaceae","SUBSPECIES","10"
"Tagetes erecta L.","Asteraceae","SPECIES","10"
"Burmeistera variabilis (Gleason) E.Wimm.","Campanulaceae","SPECIES","10"
"Piper grande Vahl","Piperaceae","SPECIES","10"
"Averrhoa carambola L.","Oxalidaceae","SPECIES","10"
"Melothria L.","Cucurbitaceae","GENUS","10"
"Cyclodium trianae (Mett.) A.R.Sm.","Dryopteridaceae","SPECIES","10"
"Piper medium Jacq.","Piperaceae","SPECIES","10"
"Baccharis tricuneata (L.fil.) Pers.","Asteraceae","SPECIES","10"
"Monolena Triana ex Benth. & Hook.f.","Melastomataceae","GENUS","10"
"Saurania","Actinidiaceae","GENUS","10"
"Cybianthus pastensis (Mez) G.Agostini","Primulaceae","SPECIES","10"
"Eschweilera antioquensis Dugand & H.Daniel","Lecythidaceae","SPECIES","10"
"Rubus gachetensis A.Berger","Rosaceae","SPECIES","10"
"Piper obliquum Ruiz & Pav.","Piperaceae","SPECIES","10"
"Caladium lindenii (André) Madison","Araceae","SPECIES","9"
"Monolena Triana","Melastomataceae","GENUS","9"
"Cordia resinosa Estrada","Cordiaceae","SPECIES","9"
"Icacinaceae","Icacinaceae","FAMILY","9"
"Phyllanthus acidus (L.) Skeels","Phyllanthaceae","SPECIES","9"
"Axonopus fissifolius (Raddi) Kuhlm.","Poaceae","SPECIES","9"
"Dioscorea coriacea Humb. & Bonpl. ex Willd.","Dioscoreaceae","SPECIES","9"
"Cardiospermum corindum L.","Sapindaceae","SPECIES","9"
"Epidendrum nocturnum Jacq.","Orchidaceae","SPECIES","9"
"Coccocypselum hispidulum (Standl.) Standl.","Rubiaceae","SPECIES","9"
"Asplundia antioquiae Harling","Cyclanthaceae","SPECIES","9"
"Lonchocarpus Kunth","Fabaceae","GENUS","9"
"Justicia carnea Lindl.","Acanthaceae","SPECIES","9"
"Leiomela bartramioides (Hook.) Paris","Bartramiaceae","SPECIES","9"
"Phyllanthus elsiae Urb.","Phyllanthaceae","SPECIES","9"
"Hieronyma Baill., 1858","Euphorbiaceae","GENUS","9"
"Ossaea rufibarbis Triana","Melastomataceae","SPECIES","9"
"Styrax L.","Styracaceae","GENUS","9"
"Oxalis medicaginea Kunth","Oxalidaceae","SPECIES","9"
"Cheiloclinium hippocrateoides (Peyr.) A.C.Sm.","Celastraceae","SPECIES","9"
"Anemopaegma chrysanthum Dugand","Bignoniaceae","SPECIES","9"
"Pothomorphe umbellata (L.) Miq.","Piperaceae","SPECIES","9"
"Leandra subseriata (Naudin) Cogn.","Melastomataceae","SPECIES","9"
"Leandra melanodesma (Naudin) Cogn.","Melastomataceae","SPECIES","9"
"Philodendron alatiundulatum Croat","Araceae","SPECIES","9"
"Miconia quadridomius Gamba & Almeda","Melastomataceae","SPECIES","9"
"Rigodium toxarion (Schwägr.) A.Jaeger","Lembophyllaceae","SPECIES","9"
"Cochlidium serrulatum (Sw.) L.E.Bishop","Polypodiaceae","SPECIES","9"
"Aeschynomene villosa Poir.","Fabaceae","SPECIES","9"
"Hillia maxonii Standl.","Rubiaceae","SPECIES","9"
"Salpichlaena volubilis (Kaulf.) J.Sm.","Blechnaceae","SPECIES","9"
"Racomitrium crispipilum (Taylor) A.Jaeger","Grimmiaceae","SPECIES","9"
"Ludovia integrifolia (Woodson) Harling","Cyclanthaceae","SPECIES","9"
"Pouteria lucuma (Ruiz & Pav.) Kuntze","Sapotaceae","SPECIES","9"
"Mauria Kunth","Anacardiaceae","GENUS","9"
"Piperaceae","Piperaceae","FAMILY","9"
"Glossoloma ichthyoderma (Hanst.) J.L.Clark","Gesneriaceae","SPECIES","9"
"Erythroxylum coca Lam.","Erythroxylaceae","SPECIES","9"
"Lantana fucata Lindl.","Verbenaceae","SPECIES","9"
"Solanum asperolanatum Ruiz & Pav.","Solanaceae","SPECIES","9"
"Anoda acerifolia Cav.","Malvaceae","SPECIES","9"
"Brugmansia Pers.","Solanaceae","GENUS","9"
"Hedyosmum cumbalense H.Karst.","Chloranthaceae","SPECIES","9"
"Stictolejeunea squamata (Willd. ex F.Weber) Schiffn.","Lejeuneaceae","SPECIES","9"
"Sciodaphyllum quinduense (Kunth) DC.","Araliaceae","SPECIES","9"
"Begonia cucullata Willd.","Begoniaceae","SPECIES","9"
"Dendropanax arboreus (L.) Decne. & Planch.","Araliaceae","SPECIES","9"
"Porotrichum expansum (Taylor) Mitt.","Neckeraceae","SPECIES","9"
"Endlicheria browniana Mez","Lauraceae","SPECIES","9"
"Codonanthe (Marloth) Hanst.","Gesneriaceae","GENUS","9"
"Palicourea spiralis C.M.Taylor","Rubiaceae","SPECIES","9"
"Siparuna thecaphora (Poepp. & Endl.) A.DC.","Siparunaceae","SPECIES","9"
"Begonia microcarpa A.DC.","Begoniaceae","SPECIES","9"
"Iochroma gesnerioides (Kunth) Miers","Solanaceae","SPECIES","9"
"Pitcairnia kniphofioides L.B.Sm.","Bromeliaceae","SPECIES","9"
"Lycopodiella cernua (L.) Pic.Serm.","Lycopodiaceae","SPECIES","9"
"Miconia dolichopoda Naudin","Melastomataceae","SPECIES","9"
"Mucuna mutisiana (Kunth) DC.","Fabaceae","SPECIES","9"
"Citharexylum B.Juss.","Verbenaceae","GENUS","9"
"Cavendishia palustris A.C.Sm.","Ericaceae","SPECIES","9"
"Tectaria Cav.","Tectariaceae","GENUS","9"
"Cavendishia micayensis A.C.Sm.","Ericaceae","SPECIES","9"
"Lacmellea speciosa Woodson","Apocynaceae","SPECIES","9"
"Piper lineativillosum Trel. & Yunck.","Piperaceae","SPECIES","9"
"Cavendishia leucantha Luteyn","Ericaceae","SPECIES","9"
"Stenospermation croatii A.P.Gomez","Araceae","SPECIES","9"
"Couratari guianensis Aubl.","Lecythidaceae","SPECIES","9"
"Lafoensia punicifolia Bertero ex DC.","Lythraceae","SPECIES","9"
"Clidemia ciliata Pav. ex D.Don","Melastomataceae","SPECIES","9"
"Berberis L.","Berberidaceae","GENUS","9"
"Polytrichadelphus longisetus (Brid.) Mitt.","Polytrichaceae","SPECIES","9"
"Polytrichadelphus ciliatus (Hook. & Wilson) Mitt.","Polytrichaceae","SPECIES","9"
"Pseuderanthemum Radlk.","Acanthaceae","GENUS","9"
"Thevetia peruviana (Pers.) K.Schum.","Apocynaceae","SPECIES","9"
"Hirtella carbonaria Little","Chrysobalanaceae","SPECIES","9"
"Centropogon granulosus C.Presl","Campanulaceae","SPECIES","9"
"Trichilia septentrionalis C.DC.","Meliaceae","SPECIES","9"
"Mabea montana Müll.Arg.","Euphorbiaceae","SPECIES","9"
"Miconia salicifolia (Bonpl. ex Naudin) Naudin","Melastomataceae","SPECIES","9"
"Margaritaria nobilis L.f.","Phyllanthaceae","SPECIES","9"
"Nautilocalyx Linden ex Hanst.","Gesneriaceae","GENUS","9"
"Orthrosanthus chimboracensis (Kunth) Baker","Iridaceae","SPECIES","9"
"Physalis peruviana L.","Solanaceae","SPECIES","9"
"Coussapoa villosa Poepp. & Endl.","Urticaceae","SPECIES","9"
"Manilkara Adans.","Sapotaceae","GENUS","9"
"Coussarea Aubl.","Rubiaceae","GENUS","9"
"Brachiaria (Trin.) Griseb.","Poaceae","GENUS","9"
"Squamidium leucotrichum (Taylor) Broth.","Brachytheciaceae","SPECIES","9"
"Sporobolus R.Br.","Poaceae","GENUS","9"
"Ludwigia latifolia (Benth.) H.Hara","Onagraceae","SPECIES","9"
"Biophytum DC.","Oxalidaceae","GENUS","9"
"Spirotheca Ulbr.","Malvaceae","GENUS","9"
"Pavonia sepium A.St.-Hil.","Malvaceae","SPECIES","9"
"Cordia acuta Pittier","Cordiaceae","SPECIES","9"
"Canna indica L.","Cannaceae","SPECIES","9"
"Gnaphalium L.","Asteraceae","GENUS","9"
"Scleria P.J.Bergius","Cyperaceae","GENUS","9"
"Eucalyptus globulus Labill.","Myrtaceae","SPECIES","9"
"Hieronyma oblonga (Tul.) Müll.Arg.","Phyllanthaceae","SPECIES","9"
"Scoparia dulcis L.","Plantaginaceae","SPECIES","9"
"Blakea paleacea Gleason","Melastomataceae","SPECIES","9"
"Dalbergia brownei (Jacq.) Schinz","Fabaceae","SPECIES","9"
"Solanum stellatiglandulosum Bitter","Solanaceae","SPECIES","9"
"Burmeistera cyclostigmata Donn.Sm.","Campanulaceae","SPECIES","9"
"Eucalyptus microcorys F.Muell.","Myrtaceae","SPECIES","9"
"Philodendron nigrifactum Croat","Araceae","SPECIES","9"
"Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco","Urticaceae","SUBSPECIES","9"
"Dichorisandra J.C.Mikan","Commelinaceae","GENUS","9"
"Renealmia aromatica (Aubl.) Griseb.","Zingiberaceae","SPECIES","9"
"Phytolacca icosandra L.","Phytolaccaceae","SPECIES","9"
"Borreria latifolia (Aubl.) K.Schum.","Rubiaceae","SPECIES","9"
"Macromitrium longifolium (Hook.) Brid.","Orthotrichaceae","SPECIES","9"
"Borojoa Cuatrec.","Rubiaceae","GENUS","9"
"Passiflora chelidonea Mast.","Passifloraceae","SPECIES","9"
"Hamelia Jacq.","Rubiaceae","GENUS","9"
"Gomphocarpus physocarpus E.Mey.","Apocynaceae","SPECIES","9"
"Crotalaria micans Link","Fabaceae","SPECIES","9"
"Parinari chocoensis Prance","Chrysobalanaceae","SPECIES","9"
"Monolena cordifolia Triana","Melastomataceae","SPECIES","9"
"Monopyle macrocarpa Benth.","Gesneriaceae","SPECIES","9"
"Gasteranthus herbaceus (C.V.Morton) Wiehler","Gesneriaceae","SPECIES","9"
"Crenea patentinervis (Koehne) Standl.","Lythraceae","SPECIES","9"
"Halenia Borkh.","Gentianaceae","GENUS","9"
"Critoniella acuminata (Kunth) R.M.King & H.Rob.","Asteraceae","SPECIES","9"
"Selaginella novae-hollandiae (Sw.) Spring","Selaginellaceae","SPECIES","9"
"Tovomita morii Maguire","Clusiaceae","SPECIES","9"
"Hypericum ruscoides Cuatrec.","Hypericaceae","SPECIES","9"
"Campyloneurum repens (Aubl.) C.Presl","Polypodiaceae","SPECIES","9"
"Munnozia Ruiz & Pav.","Asteraceae","GENUS","9"
"Hoffmannia killipii Standl.","Rubiaceae","SPECIES","9"
"Pilea involucrata Urb.","Urticaceae","SPECIES","9"
"Scaphyglottis Poepp. & Endl.","Orchidaceae","GENUS","9"
"Asystasia gangetica (L.) T.Anderson","Acanthaceae","SPECIES","9"
"Dussia Krug & Urb. ex Taub.","Fabaceae","GENUS","9"
"Raritebe palicoureoides Wernham","Rubiaceae","SPECIES","9"
"Chlorospatha giraldoi Croat & L.P.Hannon","Araceae","SPECIES","9"
"Selenicereus monacanthus (Lem.) D.R.Hunt","Cactaceae","SPECIES","9"
"Henriettella tuberculosa Donn.Sm.","Melastomataceae","SPECIES","9"
"Scenedesmus Meyen, 1829","Scenedesmaceae","GENUS","9"
"Joosia panamensis Dwyer","Rubiaceae","SPECIES","9"
"Gunnera brephogea Linden & André","Gunneraceae","SPECIES","9"
"Dunalia solanacea Kunth","Solanaceae","SPECIES","9"
"Psychotria sinuata C.M.Taylor","Rubiaceae","SPECIES","9"
"Macromitrium trachypodium Mitt.","Orthotrichaceae","SPECIES","9"
"Selenicereus undatus (Haw.) D.R.Hunt","Cactaceae","SPECIES","9"
"Rhetinantha friedrichsthalii (Rchb.f.) M.A.Blanco","Orchidaceae","SPECIES","9"
"Macroptilium atropurpureum (DC.) Urb.","Fabaceae","SPECIES","9"
"Drypetes Vahl","Putranjivaceae","GENUS","9"
"Thamniopsis undata (Hedw.) W.R.Buck","Pilotrichaceae","SPECIES","9"
"Myroxylon balsamum (L.) Harms","Fabaceae","SPECIES","9"
"Gaya mutisiana Krapov.","Malvaceae","SPECIES","9"
"Quadrella odoratissima (Jacq.) Hutch.","Capparaceae","SPECIES","9"
"Pennisetum clandestinum Hochst. ex Chiov.","Poaceae","SPECIES","9"
"Oncidium abortivum Rchb.f.","Orchidaceae","SPECIES","9"
"Maytenus myrsinoides Reissek","Celastraceae","SPECIES","9"
"Cynodon plectostachyus (K.Schum.) Pilg.","Poaceae","SPECIES","9"
"Desmoncus cirrhifer A.H.Gentry & Zardini","Arecaceae","SPECIES","9"
"Epidendrum ibaguense Kunth","Orchidaceae","SPECIES","9"
"Cyclanthus Poit. ex A.Rich.","Cyclanthaceae","GENUS","9"
"Calathea lutea (Aubl.) E.Mey. ex Schult.","Marantaceae","SPECIES","9"
"Euterpe zephyria Dugand","Arecaceae","SPECIES","9"
"Mollinedia campanulacea Tul.","Monimiaceae","SPECIES","9"
"Freziera nervosa Bonpl.","Pentaphylacaceae","SPECIES","9"
"Evolvulus tenuis Mart. ex Choisy","Convolvulaceae","SPECIES","9"
"Pentagonia macrophylla Benth.","Rubiaceae","SPECIES","9"
"Escallonia paniculata (Ruiz & Pav.) Roem. & Schult.","Escalloniaceae","SPECIES","9"
"Sematophyllum swartzii (Schwägr.) W.H.Welch & H.A.Crum","Sematophyllaceae","SPECIES","9"
"Aegiphila mollis Kunth","Lamiaceae","SPECIES","9"
"Faramea ampla C.M.Taylor","Rubiaceae","SPECIES","9"
"Lophocolea (Dumort.) Dumort.","Lophocoleaceae","GENUS","9"
"Clethra L.","Clethraceae","GENUS","9"
"Bactris gasipaes var. gasipaes","Arecaceae","VARIETY","9"
"Calathea idroboi H.Kenn.","Marantaceae","SPECIES","9"
"Tetrorchidium boyacanum Croizat","Euphorbiaceae","SPECIES","9"
"Faramea jefensis Dwyer & M.V.Hayden","Rubiaceae","SPECIES","9"
"Eleocharis elegans (Kunth) Roem. & Schult.","Cyperaceae","SPECIES","9"
"Centrosema macrocarpum Benth.","Fabaceae","SPECIES","9"
"Clusia magnifolia Cuatrec.","Clusiaceae","SPECIES","9"
"Meriania nobilis Triana","Melastomataceae","SPECIES","9"
"Schefflera sphaerocoma (Benth.) Harms","Araliaceae","SPECIES","9"
"Triumfetta lappula L.","Malvaceae","SPECIES","9"
"Tocoyena pittieri (Standl.) Standl.","Rubiaceae","SPECIES","9"
"Schefflera vasqueziana Harms","Araliaceae","SPECIES","9"
"Pilosocereus lanuginosus (L.) Byles & G.D.Rowley","Cactaceae","SPECIES","9"
"Faramea oraria Standl. ex Steyerm.","Rubiaceae","SPECIES","9"
"Columnea longinervosa L.P.Kvist & L.E.Skog","Gesneriaceae","SPECIES","9"
"Anthurium vexillare Sodiro","Araceae","SPECIES","9"
"Casearia lasiosperma Triana & Planch.","Salicaceae","SPECIES","9"
"Peperomia pernambucensis Miq.","Piperaceae","SPECIES","9"
"Prestonia quinquangularis (Jacq.) Spreng.","Apocynaceae","SPECIES","9"
"Ocotea heterochroma Mez & Sodiro","Lauraceae","SPECIES","9"
"Tabernaemontana litoralis Kunth","Apocynaceae","SPECIES","9"
"Pilotrichella flexilis (Hedw.) Ångstr.","Lembophyllaceae","SPECIES","9"
"Miconia asperrima Triana","Melastomataceae","SPECIES","9"
"Schizolobium parahyba (Vell.) S.F.Blake","Fabaceae","SPECIES","9"
"Prunus villegasiana Pilg.","Rosaceae","SPECIES","9"
"Magnolia gilbertoi (Lozano) Govaerts","Magnoliaceae","SPECIES","9"
"Anthurium amoenum Kunth & C.D.Bouché","Araceae","SPECIES","9"
"Guazuma tomentosa Kunth","Malvaceae","SPECIES","9"
"Hiraea Jacq.","Malpighiaceae","GENUS","9"
"Palicourea acuminata (Benth.) Borhidi","Rubiaceae","SPECIES","9"
"Zygia longifolia (Humb. & Bonpl. ex Willd.) Britton & Rose","Fabaceae","SPECIES","9"
"Desmodium cajanifolium (Kunth) DC.","Fabaceae","SPECIES","9"
"Passiflora ambigua Hemsl.","Passifloraceae","SPECIES","9"
"Cordia sebestena L.","Cordiaceae","SPECIES","9"
"Ageratina tinifolia (Kunth) R.M.King & H.Rob.","Asteraceae","SPECIES","9"
"Aechmea veitchii Baker","Bromeliaceae","SPECIES","9"
"Jacaranda copaia (Aubl.) D.Don","Bignoniaceae","SPECIES","9"
"Licania gentryi Prance","Chrysobalanaceae","SPECIES","9"
"Otoba gordoniifolia (DC.) A.H.Gentry","Myristicaceae","SPECIES","9"
"Endlicheria williamsii O.C.Schmidt","Lauraceae","SPECIES","9"
"Phragmipedium longifolium (Warsz. & Rchb.f.) Rolfe","Orchidaceae","SPECIES","9"
"Bunchosia armeniaca (Cav.) Rich.","Malpighiaceae","SPECIES","9"
"Ocimum basilicum L.","Lamiaceae","SPECIES","9"
"Ruyschia pilophora Triana & Planch.","Marcgraviaceae","SPECIES","9"
"Meriania splendens Triana","Melastomataceae","SPECIES","9"
"Tigridia pavonia (L.f.) Redouté","Iridaceae","SPECIES","9"
"Thunbergia Retz.","Acanthaceae","GENUS","8"
"Ageratina popayanensis (Hieron.) R.M.King & H.Rob.","Asteraceae","SPECIES","8"
"Vochysiaceae","Vochysiaceae","FAMILY","8"
"Racomitrium lanuginosum (Hedw.) Brid.","Grimmiaceae","SPECIES","8"
"Epidendrum rigidum Jacq.","Orchidaceae","SPECIES","8"
"Centropogon foliosus Rusby","Campanulaceae","SPECIES","8"
"Clarisia racemosa Ruiz & Pav.","Moraceae","SPECIES","8"
"Palicourea guianensis subsp. barbinervia (DC.) Steyerm.","Rubiaceae","SUBSPECIES","8"
"Saccharum officinarum L.","Poaceae","SPECIES","8"
"Inga ingoides (Rich.) Willd.","Fabaceae","SPECIES","8"
"Salvia rufula Kunth","Lamiaceae","SPECIES","8"
"Impatiens hawkeri W.Bull","Balsaminaceae","SPECIES","8"
"Sanicula liberta Cham. & Schltdl.","Apiaceae","SPECIES","8"
"Trophis R.Br.","Moraceae","GENUS","8"
"Macrolobium stenosiphon Harms","Fabaceae","SPECIES","8"
"Saracha quitensis (Hook.) Miers","Solanaceae","SPECIES","8"
"Sarcopera anomala (Kunth) Bedell","Marcgraviaceae","SPECIES","8"
"Clidemia aguaclarensis Wurdack","Melastomataceae","SPECIES","8"
"Inga leiocalycina Benth.","Fabaceae","SPECIES","8"
"Trichomanes delicatum Bosch","Hymenophyllaceae","SPECIES","8"
"Satyria warszewiczii Klotzsch","Ericaceae","SPECIES","8"
"Clidemia cuatrecasasii Wurdack","Melastomataceae","SPECIES","8"
"Clidemia discolor (Triana) Cogn.","Melastomataceae","SPECIES","8"
"Punica granatum L.","Lythraceae","SPECIES","8"
"Cavendishia spicata A.C.Sm.","Ericaceae","SPECIES","8"
"Mirabilis jalapa L.","Nyctaginaceae","SPECIES","8"
"Pterogyne nitens Tul.","Fabaceae","SPECIES","8"
"Pteridaceae","Pteridaceae","FAMILY","8"
"Clitoria L.","Fabaceae","GENUS","8"
"Scaphyglottis prolifera (R.Br.) Cogn.","Orchidaceae","SPECIES","8"
"Triumfetta semitriloba Jacq.","Malvaceae","SPECIES","8"
"Psychotria pilosa Ruiz & Pav.","Rubiaceae","SPECIES","8"
"Elleanthus lancifolius C.Presl","Orchidaceae","SPECIES","8"
"Cassipourea killipii Cuatrec.","Rhizophoraceae","SPECIES","8"
"Macroptilium lathyroides (L.) Urb.","Fabaceae","SPECIES","8"
"Cassia L.","Fabaceae","GENUS","8"
"Aiphanes hirsuta Burret","Arecaceae","SPECIES","8"
"Clusia octopetala Cuatrec.","Clusiaceae","SPECIES","8"
"Psychotria campyloneuroides (Standl.) C.M.Taylor","Rubiaceae","SPECIES","8"
"Schlegelia dressleri A.H.Gentry","Schlegeliaceae","SPECIES","8"
"Clusia veneralensis Cuatrec.","Clusiaceae","SPECIES","8"
"Psychotria apoda Steyerm.","Rubiaceae","SPECIES","8"
